tf,target,mode,weight,confidence
REL,IL2,Activation,1.0,A
SP1,APOA1,Activation,1.0,A
POU2F1,CDX2,Activation,1.0,A
SP3,MAOB,Repression,-1.0,A
SP1,MAOB,Activation,1.0,A
FOS,CD69,Activation,1.0,A
PPARG,PTGS2,Repression,-1.0,A
TP53,CASP1,Activation,1.0,A
NR3C1,SCNN1A,Activation,1.0,A
ESR1,CDKN1A,Activation,1.0,A
NFE2L2,HMOX1,Activation,1.0,A
HNF1A,PDX1,Activation,1.0,A
NR1H4,FABP6,Activation,1.0,A
SPI1,IL12B,Activation,1.0,A
E4F1,CCNA2,Repression,-1.0,A
FOS,CCND1,Repression,-1.0,A
TP53,CDK1,Repression,-1.0,A
PPARG,CCND1,Repression,-1.0,A
STAT1,PSMB9,Activation,1.0,A
NR1H3,SREBF1,Activation,1.0,A
JUN,NOS2,Activation,1.0,A
HNF1A,G6PC1,Activation,1.0,A
NR1H2,SREBF1,Activation,1.0,A
SP3,SLC9A2,Activation,1.0,A
CDX2,SI,Activation,1.0,A
SP1,SLC9A2,Activation,1.0,A
PPARA,FABP1,Activation,1.0,A
EGR1,NAB2,Activation,1.0,A
ETS1,TP53,Activation,1.0,A
ETS2,TP53,Activation,1.0,A
SP1,BAX,Activation,1.0,A
FLI1,TGFBR2,Activation,1.0,A
MYC,CDKN2B,Repression,-1.0,A
EGR1,FAS,Repression,-1.0,A
ZBTB17,CDKN2B,Activation,1.0,A
HNF1A,AKR1C4,Activation,1.0,A
ATF2,CDKN1A,Activation,1.0,A
FOS,IL6,Repression,-1.0,A
TP53,NDRG1,Activation,1.0,A
NFKB1,FAS,Activation,1.0,A
ETV4,ERBB2,Repression,-1.0,A
CREB1,PLAT,Repression,-1.0,A
TP53,SERPINE1,Activation,1.0,A
SP1,CYP7B1,Activation,1.0,A
SP1,MYC,Activation,1.0,A
FOXO1,PCK1,Activation,1.0,A
TP53,BBC3,Activation,1.0,A
FOXA2,HHEX,Activation,1.0,A
SMAD3,PTHLH,Activation,1.0,A
ESR1,F12,Activation,1.0,A
SP3,COL2A1,Repression,-1.0,A
SP1,COL2A1,Activation,1.0,A
ATF2,PLAT,Activation,1.0,A
HNF1A,UGT2B17,Activation,1.0,A
NPAS2,PER2,Activation,1.0,A
JUN,VEGFA,Activation,1.0,A
NR5A1,SRY,Activation,1.0,A
NPAS2,PER1,Activation,1.0,A
NPAS2,CRY1,Activation,1.0,A
PAX8,BCL2,Activation,1.0,A
SP1,MUC2,Activation,1.0,A
SP1,IFNGR1,Activation,1.0,A
ESR1,HSPB1,Activation,1.0,A
NR5A1,MC2R,Activation,1.0,A
STAT5A,CCND2,Activation,1.0,A
REL,IL6,Repression,-1.0,A
REL,CRP,Activation,1.0,A
JUN,IL6,Activation,1.0,A
CEBPB,IGF2,Activation,1.0,A
EGR1,CAT,Activation,1.0,A
SP1,IGF2,Activation,1.0,A
STAT1,IFNG,Activation,1.0,A
CREB1,NF1,Activation,1.0,A
TBX21,IFNG,Activation,1.0,A
SP1,CTSD,Activation,1.0,A
GATA2,EPO,Repression,-1.0,A
RARA,MUC5AC,Activation,1.0,A
NFKB1,VCAM1,Activation,1.0,A
NFKB1,ICAM1,Activation,1.0,A
STAT5A,IRF1,Repression,-1.0,A
SP1,F3,Activation,1.0,A
AR,MYC,Activation,1.0,A
PPARA,CPT1A,Activation,1.0,A
ESR1,CTSD,Activation,1.0,A
USF1,PTGS2,Repression,-1.0,A
USF1,CCNB1,Activation,1.0,A
SP3,MUC2,Activation,1.0,A
E2F1,APAF1,Activation,1.0,A
RELA,BCL3,Activation,1.0,A
NR1H4,ABCB11,Activation,1.0,A
SP1,CDKN1B,Activation,1.0,A
PPARG,PTEN,Activation,1.0,A
CREB1,BDNF,Activation,1.0,A
ETS1,CDKN2A,Activation,1.0,A
ETS2,CDKN2A,Activation,1.0,A
HNF4A,GHR,Activation,1.0,A
TP53,APAF1,Activation,1.0,A
TP53,POLD1,Repression,-1.0,A
SP1,CD99,Activation,1.0,A
FOSL1,PLAUR,Activation,1.0,A
AHR,UGT1A6,Activation,1.0,A
IRF1,PSMB9,Activation,1.0,A
JUN,PLAUR,Activation,1.0,A
RELA,NFKB1,Activation,1.0,A
PAX5,CD19,Activation,1.0,A
FOXP1,SFTPC,Activation,1.0,A
HIF1A,HMOX1,Activation,1.0,A
STAT6,BCL2L1,Activation,1.0,A
BMAL1,PER2,Activation,1.0,A
ETS1,CSNK2A2,Activation,1.0,A
HNF4A,APOC3,Activation,1.0,A
HNF1A,ALB,Activation,1.0,A
POU2F1,GADD45A,Activation,1.0,A
SP1,PDGFB,Activation,1.0,A
BMAL1,CRY1,Activation,1.0,A
E2F1,TERT,Activation,1.0,A
SPI1,ITGB2,Activation,1.0,A
STAT3,BCL2,Activation,1.0,A
SP1,CA9,Activation,1.0,A
EGR1,PDGFB,Activation,1.0,A
SP3,TNF,Repression,-1.0,A
SP1,MAT2A,Activation,1.0,A
SPI1,ACP5,Activation,1.0,A
HSF1,HSPA1B,Activation,1.0,A
TFAP2A,CDKN1A,Activation,1.0,A
RELA,IL6,Activation,1.0,A
SP1,AGTR1,Activation,1.0,A
PPARG,PCK1,Activation,1.0,A
TP53,CDC25C,Repression,-1.0,A
CREB1,IL10,Activation,1.0,A
RELA,CSF2,Activation,1.0,A
HNF4A,APOB,Activation,1.0,A
MYC,PTMA,Activation,1.0,A
ETV4,MMP2,Activation,1.0,A
ESR2,PGR,Activation,1.0,A
POU2F1,HLA-DRA,Repression,-1.0,A
RELA,NOS2,Activation,1.0,A
NFKB1,NOS2,Activation,1.0,A
SMAD3,MYC,Repression,-1.0,A
ATF4,DDIT3,Activation,1.0,A
CTCF,APP,Activation,1.0,A
ATF4,ATF3,Activation,1.0,A
JUN,EGFR,Activation,1.0,A
E2F4,MYC,Repression,-1.0,A
CREB1,PCK1,Activation,1.0,A
STAT3,FOS,Activation,1.0,A
STAT5B,ESR1,Activation,1.0,A
ATF3,DDIT3,Activation,1.0,A
PAX5,CD79A,Activation,1.0,A
STAT5A,ESR2,Activation,1.0,A
CEBPB,IL6,Repression,-1.0,A
STAT1,PTGS2,Activation,1.0,A
PPARG,CD36,Activation,1.0,A
SMAD4,SERPINE1,Activation,1.0,A
STAT5A,ESR1,Activation,1.0,A
ETS1,PARP1,Activation,1.0,A
ESR1,STAT5A,Activation,1.0,A
TP53,PTPN13,Activation,1.0,A
CREB1,IL6,Activation,1.0,A
WT1,PODXL,Activation,1.0,A
RELA,BCL2L1,Activation,1.0,A
HSF1,HSPA4,Activation,1.0,A
ESR1,TFAP2C,Activation,1.0,A
TFAP2C,ESR1,Activation,1.0,A
MEF2A,SLC2A4,Activation,1.0,A
TP53,BIRC5,Repression,-1.0,A
STAT3,SOCS1,Activation,1.0,A
TP53,MKI67,Repression,-1.0,A
PAX8,TG,Activation,1.0,A
STAT1,HSP90AA1,Repression,-1.0,A
EGR1,ACE,Activation,1.0,A
MYC,ENO1,Activation,1.0,A
ETS1,MGAT5,Activation,1.0,A
TP53,CCND1,Repression,-1.0,A
NR1H4,NR0B2,Activation,1.0,A
SP1,SOD2,Activation,1.0,A
ESR2,TERT,Activation,1.0,A
JUNB,EGFR,Activation,1.0,A
NFKB1,BCL2L1,Activation,1.0,A
TP53,BCL2L1,Repression,-1.0,A
ETS1,ECE1,Activation,1.0,A
JUN,APP,Activation,1.0,A
SP3,OPRM1,Activation,1.0,A
TP53,BAX,Activation,1.0,A
ESR1,CCND1,Activation,1.0,A
SP1,MMP28,Activation,1.0,A
SREBF2,ACLY,Activation,1.0,A
CDX2,LCT,Activation,1.0,A
E2F1,TYMS,Activation,1.0,A
ESR1,C3,Activation,1.0,A
PAX8,SLC5A5,Activation,1.0,A
TP53,CCNG1,Activation,1.0,A
SP1,PAX6,Activation,1.0,A
SREBF1,ACLY,Activation,1.0,A
CEBPD,TNF,Activation,1.0,A
TP53,GADD45A,Activation,1.0,A
FOXM1,CCNB1,Activation,1.0,A
STAT4,IFNG,Activation,1.0,A
E2F1,MDM2,Repression,-1.0,A
SPI1,PRTN3,Activation,1.0,A
SMAD4,CDKN1A,Activation,1.0,A
JUN,SPRR1B,Activation,1.0,A
PPARG,LPL,Activation,1.0,A
FOXM1,CCND1,Activation,1.0,A
SMAD3,SERPINE1,Activation,1.0,A
TWIST1,CDKN1A,Repression,-1.0,A
EGR1,TNF,Activation,1.0,A
SP1,OPRM1,Activation,1.0,A
TP53,TGFA,Activation,1.0,A
TP53,EPHA2,Activation,1.0,A
SP1,CETP,Repression,-1.0,A
EGR1,MMP14,Activation,1.0,A
STAT5A,OSM,Activation,1.0,A
CEBPB,SFTPD,Activation,1.0,A
CEBPA,SFTPD,Activation,1.0,A
CEBPG,SFTPD,Activation,1.0,A
JUN,MMP1,Activation,1.0,A
STAT1,IRF8,Activation,1.0,A
HNF4A,GH1,Repression,-1.0,A
STAT5A,BCL2L1,Activation,1.0,A
PPARG,FABP4,Activation,1.0,A
ATF6,ATP2A2,Activation,1.0,A
TP73,CDK1,Repression,-1.0,A
SP1,FN1,Activation,1.0,A
GATA3,IL13,Repression,-1.0,A
TP53,S100A2,Activation,1.0,A
WT1,IGF1R,Repression,-1.0,A
SP1,LEP,Activation,1.0,A
NR5A1,CYP17A1,Activation,1.0,A
SP1,CCND1,Activation,1.0,A
HIF1A,TFRC,Activation,1.0,A
RARB,RARG,Repression,-1.0,A
RARG,RARB,Activation,1.0,A
JUN,CCL5,Activation,1.0,A
RELA,CD40,Activation,1.0,A
EGR1,PTEN,Activation,1.0,A
RELA,IFNG,Activation,1.0,A
ESR2,RARA,Activation,1.0,A
ESR1,RARA,Activation,1.0,A
PAX6,KRT12,Activation,1.0,A
GATA4,NPPA,Activation,1.0,A
SPIB,CD40,Activation,1.0,A
SPI1,CD40,Activation,1.0,A
HIF1A,SERPINE1,Activation,1.0,A
MYC,GADD45A,Repression,-1.0,A
SREBF2,LDLR,Activation,1.0,A
MITF,TYR,Activation,1.0,A
CREM,IL2,Activation,1.0,A
EGR1,FLT1,Activation,1.0,A
STAT1,SOCS1,Activation,1.0,A
PAX5,BLK,Activation,1.0,A
MYB,CCNA1,Activation,1.0,A
IRF1,SOCS1,Activation,1.0,A
SP1,GAST,Activation,1.0,A
AR,KLK3,Activation,1.0,A
JUN,CCND1,Activation,1.0,A
NFATC2,IL4,Activation,1.0,A
SP1,CDKN2B,Activation,1.0,A
CLOCK,PER2,Activation,1.0,A
RARA,SFTPB,Activation,1.0,A
HNF4A,GUCY2C,Activation,1.0,A
CLOCK,CRY2,Activation,1.0,A
CLOCK,CRY1,Activation,1.0,A
BMAL1,CRY2,Activation,1.0,A
ATF1,CFTR,Activation,1.0,A
JUN,CDKN1A,Activation,1.0,A
TP53,MMP2,Activation,1.0,A
STAT3,PRF1,Activation,1.0,A
PPARG,SERPINE1,Repression,-1.0,A
MITF,ACP5,Activation,1.0,A
TP53,KLK3,Repression,-1.0,A
PPARA,FADS2,Activation,1.0,A
SP1,FASLG,Activation,1.0,A
POU2F1,IL4,Activation,1.0,A
POU2F1,IL2,Activation,1.0,A
JUN,TP53,Repression,-1.0,A
CEBPB,HP,Activation,1.0,A
PGR,IGFBP1,Activation,1.0,A
SPI1,IL1B,Activation,1.0,A
SP3,CTSL,Activation,1.0,A
SP1,CHRNB4,Activation,1.0,A
RBPJ,HEY2,Activation,1.0,A
JUN,FOS,Activation,1.0,A
SOX10,GJB1,Repression,-1.0,A
SP1,SLC25A5,Activation,1.0,A
NR5A1,NR0B1,Activation,1.0,A
SOX10,MBP,Activation,1.0,A
SP3,VEGFA,Activation,1.0,A
FOS,TP53,Activation,1.0,A
NR0B1,NR5A1,Repression,-1.0,A
JUN,FAS,Activation,1.0,A
JUN,NGF,Activation,1.0,A
PPARA,PCK1,Activation,1.0,A
SP1,VEGFA,Activation,1.0,A
ESR1,FOS,Activation,1.0,A
MYC,HSPA4,Activation,1.0,A
TP53,FOS,Repression,-1.0,A
SP1,FOS,Activation,1.0,A
SP1,EGR1,Activation,1.0,A
SP1,PSEN1,Activation,1.0,A
EGR1,LHB,Activation,1.0,A
HIF1A,PFKFB3,Activation,1.0,A
SP1,E2F1,Activation,1.0,A
SP3,AGTR1,Activation,1.0,A
REST,BDNF,Repression,-1.0,A
FOXO4,BCL6,Activation,1.0,A
ESR1,NCOA3,Activation,1.0,A
CEBPA,CSF3R,Activation,1.0,A
HNF4A,CYP2D6,Activation,1.0,A
STAT3,JUNB,Activation,1.0,A
RELA,CCL20,Activation,1.0,A
STAT1,FCGR1A,Activation,1.0,A
ESR1,E2F1,Activation,1.0,A
CEBPB,IL5,Activation,1.0,A
SP3,PLAT,Activation,1.0,A
STAT1,MMP9,Repression,-1.0,A
SP1,PLAT,Activation,1.0,A
EGR1,FASLG,Activation,1.0,A
SREBF1,FASN,Activation,1.0,A
ELK1,TNF,Activation,1.0,A
SP1,SPI1,Activation,1.0,A
TFAP2A,CYP11A1,Activation,1.0,A
FOSL1,MMP1,Activation,1.0,A
JUN,CXCL8,Activation,1.0,A
MYB,WT1,Activation,1.0,A
JUN,CCL2,Activation,1.0,A
SP1,TNFRSF8,Activation,1.0,A
YY1,MYC,Repression,-1.0,A
IRF1,CCL5,Activation,1.0,A
SP1,RELA,Activation,1.0,A
SP1,IGF1R,Activation,1.0,A
POU2F1,HBG1,Repression,-1.0,A
SP3,ITGAD,Activation,1.0,A
SP1,ITGAD,Activation,1.0,A
TP53,PERP,Activation,1.0,A
MYC,FASLG,Activation,1.0,A
PRDM1,MYC,Repression,-1.0,A
SPI1,TLR4,Activation,1.0,A
ESR1,LTF,Activation,1.0,A
WT1,AMH,Activation,1.0,A
LEF1,MITF,Activation,1.0,A
STAT3,VEGFA,Activation,1.0,A
PPARA,CYP7A1,Repression,-1.0,A
TP53,ABCB1,Repression,-1.0,A
HNF1A,SLC2A2,Activation,1.0,A
TP53,BDKRB2,Activation,1.0,A
WT1,CCN2,Repression,-1.0,A
STAT3,GFAP,Activation,1.0,A
CEBPA,IL6,Activation,1.0,A
GATA2,NOS3,Activation,1.0,A
REL,ICAM1,Activation,1.0,A
SP1,PLAUR,Activation,1.0,A
E2F1,SERPINE1,Repression,-1.0,A
TP53,SERPINB5,Activation,1.0,A
MYB,BCL2,Activation,1.0,A
NR5A1,POU5F1,Activation,1.0,A
EGR1,CHRNA7,Activation,1.0,A
PAX8,TPO,Activation,1.0,A
PPARG,ADIPOQ,Activation,1.0,A
ETS1,CTSB,Activation,1.0,A
SMAD3,TGFB1,Activation,1.0,A
SP1,ALOX12,Activation,1.0,A
TP53,HIPK2,Activation,1.0,A
IRF1,IFNB1,Activation,1.0,A
ARNT,VEGFA,Activation,1.0,A
STAT4,MYC,Activation,1.0,A
MYC,IL2,Activation,1.0,A
CDX2,KLF4,Activation,1.0,A
KLF12,TFAP2A,Repression,-1.0,A
CEBPA,DEFA3,Activation,1.0,A
STAT5B,IGF1,Activation,1.0,A
SP3,CTSB,Activation,1.0,A
FOS,MMP1,Activation,1.0,A
KLF4,CDKN1A,Activation,1.0,A
ESR1,IGF1,Activation,1.0,A
POU2F1,HPGDS,Activation,1.0,A
JUN,GCLC,Activation,1.0,A
HIF1A,TP53,Activation,1.0,A
IRF1,CIITA,Activation,1.0,A
SP1,MMP2,Activation,1.0,A
SP1,TERT,Activation,1.0,A
MYC,CCNE1,Activation,1.0,A
AR,JUN,Activation,1.0,A
TFAP2A,VEGFA,Activation,1.0,A
SMAD4,APOC3,Activation,1.0,A
TP63,CDKN1A,Activation,1.0,A
MYC,NDRG1,Repression,-1.0,A
MYCN,NDRG1,Repression,-1.0,A
CEBPB,IL4,Activation,1.0,A
ESR1,APOA1,Activation,1.0,A
NR5A1,CYP11B1,Activation,1.0,A
ATF1,CGA,Activation,1.0,A
SP3,MMP2,Activation,1.0,A
TFAP2A,MMP2,Activation,1.0,A
CREB1,CGA,Activation,1.0,A
CEBPA,ALB,Activation,1.0,A
HNF1A,UGT2B7,Activation,1.0,A
SMAD3,APOC3,Activation,1.0,A
EGR1,TGFBR2,Repression,-1.0,A
CREB1,BCL2,Activation,1.0,A
WT1,CDH1,Repression,-1.0,A
STAT1,TAP1,Activation,1.0,A
NFKB1,IL6,Activation,1.0,A
E2F1,CCND1,Activation,1.0,A
SP1,IGFBP3,Activation,1.0,A
CREB1,TG,Activation,1.0,A
SP1,CD44,Activation,1.0,A
JUN,ATF3,Activation,1.0,A
ZIC2,DRD1,Repression,-1.0,A
SP3,IGFBP3,Activation,1.0,A
ATF2,ATF3,Activation,1.0,A
TP53,RRM2B,Activation,1.0,A
YY1,TP53,Activation,1.0,A
CEBPB,CDKN1A,Activation,1.0,A
MAZ,MYC,Activation,1.0,A
ESR1,SP1,Activation,1.0,A
SP1,ESR1,Activation,1.0,A
SOX9,CDKN1A,Activation,1.0,A
SP1,CYP11A1,Activation,1.0,A
POU1F1,GH1,Activation,1.0,A
JUN,SPI1,Activation,1.0,A
TP53,CAV1,Activation,1.0,A
ATF3,SELE,Repression,-1.0,A
NFKB1,CSF1,Activation,1.0,A
FOS,CLU,Repression,-1.0,A
ELK1,EGR1,Activation,1.0,A
WT1,BCL2,Activation,1.0,A
SP1,ITGAV,Activation,1.0,A
POU1F1,PRL,Activation,1.0,A
HIF1A,BNIP3,Activation,1.0,A
SOX10,MPZ,Activation,1.0,A
EGR1,FN1,Activation,1.0,A
EGR1,TP73,Activation,1.0,A
IRF7,IFNA1,Activation,1.0,A
JUND,MMP13,Activation,1.0,A
STAT1,IFNA1,Activation,1.0,A
FOS,MMP9,Activation,1.0,A
IRF8,NCF2,Activation,1.0,A
JUN,MMP13,Activation,1.0,A
MYC,CAD,Activation,1.0,A
SP3,ITGAV,Activation,1.0,A
JUNB,CLU,Activation,1.0,A
HNF1A,CYP7A1,Activation,1.0,A
NFKB1,BCL2,Activation,1.0,A
NR1I2,CYP3A4,Activation,1.0,A
EGR1,ELK1,Activation,1.0,A
USF1,FASN,Activation,1.0,A
TP53,ABCC1,Activation,1.0,A
FOXO3,FASLG,Activation,1.0,A
HNF4A,PKLR,Activation,1.0,A
SP1,NOS3,Activation,1.0,A
NR5A1,AMH,Activation,1.0,A
SP1,STAR,Activation,1.0,A
FOXO4,CDKN1B,Activation,1.0,A
HIF1A,VEGFA,Activation,1.0,A
SP1,ABCB1,Activation,1.0,A
FLI1,ITGA2B,Activation,1.0,A
ESR2,OXT,Activation,1.0,A
CREB1,TH,Activation,1.0,A
TP53,AFP,Repression,-1.0,A
ELK1,SOD1,Activation,1.0,A
EGR1,TGFB1,Activation,1.0,A
SMAD4,FSTL3,Activation,1.0,A
FOSL1,CLU,Activation,1.0,A
VDR,BGLAP,Activation,1.0,A
FLI1,GP9,Activation,1.0,A
EGR1,SERPINE1,Activation,1.0,A
ERG,ICAM2,Activation,1.0,A
RELA,EDN1,Activation,1.0,A
ZNF148,CXCL5,Activation,1.0,A
STAT1,CD40,Activation,1.0,A
KLF4,LAMA3,Activation,1.0,A
ESR1,PTMA,Repression,-1.0,A
HIF1A,NOS2,Activation,1.0,A
TP53,EGFR,Activation,1.0,A
SOX10,MITF,Activation,1.0,A
TP53,PTEN,Activation,1.0,A
CEBPE,LTF,Activation,1.0,A
YY1,CETP,Activation,1.0,A
WT1,ABCB1,Activation,1.0,A
SREBF1,CETP,Activation,1.0,A
JUN,IL24,Activation,1.0,A
CREB1,EGR1,Activation,1.0,A
ETS1,PSEN1,Activation,1.0,A
ZEB1,CDH1,Repression,-1.0,A
SP1,MYBL1,Activation,1.0,A
FOXO1,G6PC1,Activation,1.0,A
SOX10,DCT,Repression,-1.0,A
E2F1,CCNE1,Activation,1.0,A
SP1,PTN,Activation,1.0,A
HNF4A,CYP8B1,Activation,1.0,A
EGR1,ABCB1,Activation,1.0,A
SP1,CXCL5,Activation,1.0,A
TP53,CHUK,Repression,-1.0,A
TBX5,NPPA,Activation,1.0,A
SREBF1,SCD5,Activation,1.0,A
SP1,HRAS,Activation,1.0,A
ATF1,TGFB2,Activation,1.0,A
E2F1,BCL2,Activation,1.0,A
HNF4A,PCK1,Activation,1.0,A
ATF6,HSPA5,Activation,1.0,A
FOS,FGF2,Activation,1.0,A
ELK1,FOS,Activation,1.0,A
TFAP2A,MPG,Activation,1.0,A
IRF2,CIITA,Activation,1.0,A
HIF1A,CDKN1A,Activation,1.0,A
FOSL1,ELN,Repression,-1.0,A
SMAD4,SMAD7,Activation,1.0,A
SMAD3,SMAD7,Activation,1.0,A
USF2,TOP3A,Activation,1.0,A
SP1,TNF,Activation,1.0,A
USF2,BRCA2,Activation,1.0,A
ELF1,BRCA2,Activation,1.0,A
USF1,BRCA2,Activation,1.0,A
POU2F1,UGT2B7,Activation,1.0,A
JUN,ELN,Repression,-1.0,A
WT1,MYB,Repression,-1.0,A
ESR1,MYC,Activation,1.0,A
HOXA5,PTN,Activation,1.0,A
MYC,TFRC,Activation,1.0,A
TFAP2C,GREB1,Activation,1.0,A
FOXA1,UGT2B17,Activation,1.0,A
ESR1,NQO1,Repression,-1.0,A
HNF4A,C1QTNF5,Activation,1.0,A
ELF1,MEIS1,Activation,1.0,A
AR,ERBB3,Activation,1.0,A
STAT5B,BCL2L1,Activation,1.0,A
NFKB1,MMP13,Activation,1.0,A
HNF1A,CDH17,Activation,1.0,A
ATF4,DDR2,Activation,1.0,A
GCM2,PTH,Activation,1.0,A
STAT1,UPP1,Activation,1.0,A
STAT1,CIITA,Activation,1.0,A
STAT1,ESR1,Activation,1.0,A
HIF1A,LGALS1,Repression,-1.0,A
GATA1,ALAS2,Activation,1.0,A
JUN,CCND2,Activation,1.0,A
POU5F1,CDX2,Repression,-1.0,A
ELK4,FOS,Activation,1.0,A
SP1,SOCS1,Activation,1.0,A
FOXO3,TXNIP,Activation,1.0,A
ESR1,CYP2C19,Repression,-1.0,A
FOXP2,PLAUR,Activation,1.0,A
CLOCK,PER3,Activation,1.0,A
WT1,SMAD3,Activation,1.0,A
STAT1,CXCL10,Activation,1.0,A
HNF1A,SLC22A9,Activation,1.0,A
SP1,IL10,Activation,1.0,A
TP53,ELF4,Repression,-1.0,A
TFCP2,TF,Activation,1.0,A
REL,CCL2,Activation,1.0,A
SPI1,ZNF300,Activation,1.0,A
FOXA1,UGT2B15,Activation,1.0,A
CTCF,BCL6,Repression,-1.0,A
SREBF2,PON1,Activation,1.0,A
ESR1,ZFHX3,Activation,1.0,A
ATF2,DUSP1,Activation,1.0,A
CDX2,ABCB1,Activation,1.0,A
STAT3,ROR1,Activation,1.0,A
MYB,LMO2,Activation,1.0,A
MYB,KLF1,Activation,1.0,A
MYC,CDK6,Activation,1.0,A
FOXA2,TTR,Activation,1.0,A
SNAI1,CDH1,Repression,-1.0,A
NFE2L2,SQSTM1,Activation,1.0,A
IRF1,IL27,Activation,1.0,A
TP73,PMAIP1,Activation,1.0,A
ESR1,SRC,Activation,1.0,A
FOXA2,CDH1,Activation,1.0,A
SP1,CD151,Activation,1.0,A
REL,IL12B,Repression,-1.0,A
MYCN,TP53,Activation,1.0,A
KLF15,LRP5,Activation,1.0,A
SP1,LRP5,Activation,1.0,A
IRF1,IFIT3,Activation,1.0,A
STAT2,IFIT3,Activation,1.0,A
IRF9,IFIT3,Activation,1.0,A
FLI1,GATA1,Activation,1.0,A
MYC,SRM,Activation,1.0,A
EGR1,AREG,Activation,1.0,A
ETS1,DUSP6,Activation,1.0,A
CREB1,CYP11B2,Activation,1.0,A
SP1,ITGA2,Activation,1.0,A
FOXA1,GREB1,Activation,1.0,A
ESR1,GREB1,Activation,1.0,A
NFKB1,CXCL10,Activation,1.0,A
RELA,CXCL10,Activation,1.0,A
MYC,HSP90AA2P,Activation,1.0,A
HSF1,NAT1,Activation,1.0,A
SP4,CCND1,Activation,1.0,A
SP3,CCND1,Activation,1.0,A
NFIC,VWF,Activation,1.0,A
YY1,NOS2,Repression,-1.0,A
SP1,NFKB1,Activation,1.0,A
NR3C1,BGLAP,Repression,-1.0,A
HBP1,MIF,Repression,-1.0,A
STAT1,IFNLR1,Activation,1.0,A
SPI1,CIITA,Activation,1.0,A
HIF1A,CCN2,Activation,1.0,A
RELA,MMP3,Activation,1.0,A
THRA,CGA,Repression,-1.0,A
FOXL2,FSHB,Activation,1.0,A
RELA,CRHR1,Activation,1.0,A
STAT1,EDN1,Activation,1.0,A
BMAL1,PER3,Activation,1.0,A
FOXL2,CYP17A1,Repression,-1.0,A
E2F1,SIAH1,Activation,1.0,A
RELA,AKT1,Repression,-1.0,A
SP1,CENPW,Activation,1.0,A
KLF4,CDH1,Activation,1.0,A
PAX3,MET,Activation,1.0,A
SPI1,CSF3R,Activation,1.0,A
MYC,RAD51,Activation,1.0,A
RARA,CDKN1A,Activation,1.0,A
TP53,UHRF1,Repression,-1.0,A
TP53,RASSF1,Repression,-1.0,A
SNAI1,FN1,Activation,1.0,A
SP1,CSNK2A1,Activation,1.0,A
ETS1,CSNK2A1,Activation,1.0,A
HIF1A,GAPDH,Activation,1.0,A
CEBPA,PPARG,Activation,1.0,A
PAX5,TP53,Activation,1.0,A
TP53,PAX5,Activation,1.0,A
RELA,CCL2,Activation,1.0,A
JUN,IFNB1,Activation,1.0,A
CTCF,RBL2,Activation,1.0,A
VDR,IL12B,Activation,1.0,A
AR,MUC1,Repression,-1.0,A
PPARA,CYP1A1,Activation,1.0,A
NR1H4,ABCC4,Repression,-1.0,A
ATF3,LDLR,Repression,-1.0,A
FOXO3,CCND1,Repression,-1.0,A
EGR1,SLC5A5,Activation,1.0,A
SMAD4,POR,Activation,1.0,A
TP53,DDR1,Activation,1.0,A
TP53,MAPK8,Activation,1.0,A
KLF4,PFKP,Activation,1.0,A
RELA,TRAF2,Activation,1.0,A
STAT1,LY96,Activation,1.0,A
CEBPA,HSD17B11,Activation,1.0,A
STAT3,ESR2,Activation,1.0,A
SMAD4,RUNX1T1,Activation,1.0,A
LYL1,ERG,Activation,1.0,A
GATA3,ERG,Activation,1.0,A
FLI1,ERG,Activation,1.0,A
SP1,DRG2,Activation,1.0,A
FOXO4,SOD2,Activation,1.0,A
SOX2,ABCC6,Activation,1.0,A
RARA,PCK1,Activation,1.0,A
ATF2,FN1,Activation,1.0,A
ATF3,ID1,Repression,-1.0,A
CEBPA,IL4,Activation,1.0,A
SP1,ATF2,Activation,1.0,A
YY1,APH1A,Activation,1.0,A
ETS1,MCL1,Activation,1.0,A
GTF2I,SIRT1,Activation,1.0,A
FOXO3,CCNG2,Activation,1.0,A
REST,KCNQ2,Repression,-1.0,A
MECP2,ESR1,Repression,-1.0,A
ELK1,MCL1,Activation,1.0,A
SP1,SIGIRR,Activation,1.0,A
RARA,RPTOR,Activation,1.0,A
POU2F1,RPTOR,Activation,1.0,A
STAT1,IFIT3,Activation,1.0,A
NRF1,PRDX5,Activation,1.0,A
USF1,IFNG,Repression,-1.0,A
IRF1,CEACAM1,Activation,1.0,A
USF1,CEACAM1,Activation,1.0,A
GATA1,CCR3,Activation,1.0,A
SP1,EPOR,Activation,1.0,A
ERG,VWF,Activation,1.0,A
SREBF1,LRP1,Repression,-1.0,A
FOS,ERCC4,Activation,1.0,A
E2F1,THBS1,Activation,1.0,A
TP63,KLF4,Repression,-1.0,A
ERG,ICAM1,Repression,-1.0,A
NFYA,DDIT3,Activation,1.0,A
PRDM14,POU5F1,Activation,1.0,A
SPI1,MME,Activation,1.0,A
STAT1,CCND1,Activation,1.0,A
SP1,CREM,Activation,1.0,A
FOS,NGF,Activation,1.0,A
CTCF,NF1,Activation,1.0,A
CEBPA,GPX4,Activation,1.0,A
RUNX1,PRKCQ,Activation,1.0,A
E2F7,SP1,Repression,-1.0,A
ATF4,PTGS2,Activation,1.0,A
FOS,IL2RA,Activation,1.0,A
HIF1A,LOX,Activation,1.0,A
