dataset,condition,edge_set,score_definition,metric,repeat,n_positive,n_negative,random_auprc_baseline,auroc,auprc,enrichment_at_5pct,positive_median,negative_median,median_difference,cliffs_delta
NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,spearman,6,5061,5061,0.5,0.5224051593284709,0.5151753604148182,1.0256410256410255,0.06056763976812363,0.05534163489937782,0.005226004868745804,0.04481031865694174
NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,mutual_information,6,5061,5061,0.5,0.506712925466784,0.5045471207637131,1.0256410256410255,0.01663079671561718,0.016192959621548653,0.0004378370940685272,0.013425850933568073
NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,coexpression_probability,6,5061,5061,0.5,0.5037844364744973,0.501771801922231,0.9861932938856016,0.07770579308271408,0.07663015276193619,0.001075640320777893,0.007568872948994887
NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,codetection_odds_ratio,6,5061,5061,0.5,0.5139023338311525,0.5131967184682735,1.0414201183431953,1.504441738128662,1.4785876274108887,0.025854110717773438,0.027804667662304938
NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,pearson,7,5061,5061,0.5,0.5274128464193079,0.5195123968979913,1.0216962524654833,0.04161298647522926,0.03523334488272667,0.006379641592502594,0.054825692838615714
NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,spearman,7,5061,5061,0.5,0.5261171736820277,0.5182507955503295,1.0138067061143985,0.06056763976812363,0.05319110304117203,0.007376536726951599,0.05223434736405541
NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,mutual_information,7,5061,5061,0.5,0.5106255159100077,0.506318454799801,1.0216962524654833,0.01663079671561718,0.01596841774880886,0.0006623789668083191,0.02125103182001542
NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,coexpression_probability,7,5061,5061,0.5,0.5054141489243207,0.5021441197587743,0.9901380670611439,0.07770579308271408,0.07640142738819122,0.0013043656945228577,0.010828297848641366
NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,codetection_odds_ratio,7,5061,5061,0.5,0.5204108571339556,0.5183466492659199,1.0650887573964498,1.504441738128662,1.4609702825546265,0.043471455574035645,0.04082171426791126
NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,pearson,8,5061,5061,0.5,0.5276691543567605,0.519519610521948,1.0335305719921104,0.04161298647522926,0.03528718277812004,0.006325803697109222,0.05533830871352108
