source_group,dataset,condition,edge_set,repeat,metric,top_level,requested_top_n,actual_top_n,complete_threshold,total_pairs_ranked,positive_pairs_in_evaluation,negative_pairs_in_evaluation,curated_positive_in_top,curated_positive_fraction,balanced_random_baseline,delta_vs_0_5
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,0,coexpression_probability,top_500,500,178,False,178,89,89,89,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,0,coexpression_probability,top_5pct,5pct,9,True,178,89,89,5,0.5555555555555556,0.5,0.0555555555555555
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,0,codetection_odds_ratio,top_100,100,100,True,178,89,89,47,0.47,0.5,-0.03
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,0,codetection_odds_ratio,top_500,500,178,False,178,89,89,89,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,0,codetection_odds_ratio,top_5pct,5pct,9,True,178,89,89,5,0.5555555555555556,0.5,0.0555555555555555
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,1,pearson,top_100,100,100,True,178,89,89,45,0.45,0.5,-0.0499999999999999
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,1,pearson,top_500,500,178,False,178,89,89,89,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,1,pearson,top_5pct,5pct,9,True,178,89,89,6,0.6666666666666666,0.5,0.1666666666666666
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,1,spearman,top_100,100,100,True,178,89,89,46,0.46,0.5,-0.0399999999999999
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,1,spearman,top_500,500,178,False,178,89,89,89,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,1,spearman,top_5pct,5pct,9,True,178,89,89,7,0.7777777777777778,0.5,0.2777777777777778
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,1,mutual_information,top_100,100,100,True,178,89,89,45,0.45,0.5,-0.0499999999999999
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,1,mutual_information,top_500,500,178,False,178,89,89,89,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,1,mutual_information,top_5pct,5pct,9,True,178,89,89,6,0.6666666666666666,0.5,0.1666666666666666
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,1,coexpression_probability,top_100,100,100,True,178,89,89,47,0.47,0.5,-0.03
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,1,coexpression_probability,top_500,500,178,False,178,89,89,89,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,1,coexpression_probability,top_5pct,5pct,9,True,178,89,89,5,0.5555555555555556,0.5,0.0555555555555555
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,1,codetection_odds_ratio,top_100,100,100,True,178,89,89,46,0.46,0.5,-0.0399999999999999
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,1,codetection_odds_ratio,top_500,500,178,False,178,89,89,89,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,1,codetection_odds_ratio,top_5pct,5pct,9,True,178,89,89,6,0.6666666666666666,0.5,0.1666666666666666
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,2,pearson,top_100,100,100,True,178,89,89,47,0.47,0.5,-0.03
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,2,pearson,top_500,500,178,False,178,89,89,89,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,2,pearson,top_5pct,5pct,9,True,178,89,89,7,0.7777777777777778,0.5,0.2777777777777778
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,2,spearman,top_100,100,100,True,178,89,89,48,0.48,0.5,-0.02
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,2,spearman,top_500,500,178,False,178,89,89,89,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,2,spearman,top_5pct,5pct,9,True,178,89,89,6,0.6666666666666666,0.5,0.1666666666666666
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,2,mutual_information,top_100,100,100,True,178,89,89,47,0.47,0.5,-0.03
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,2,mutual_information,top_500,500,178,False,178,89,89,89,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,2,mutual_information,top_5pct,5pct,9,True,178,89,89,6,0.6666666666666666,0.5,0.1666666666666666
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,2,coexpression_probability,top_100,100,100,True,178,89,89,49,0.49,0.5,-0.01
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,2,coexpression_probability,top_500,500,178,False,178,89,89,89,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,2,coexpression_probability,top_5pct,5pct,9,True,178,89,89,5,0.5555555555555556,0.5,0.0555555555555555
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,2,codetection_odds_ratio,top_100,100,100,True,178,89,89,50,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,2,codetection_odds_ratio,top_500,500,178,False,178,89,89,89,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,2,codetection_odds_ratio,top_5pct,5pct,9,True,178,89,89,5,0.5555555555555556,0.5,0.0555555555555555
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,3,pearson,top_100,100,100,True,178,89,89,45,0.45,0.5,-0.0499999999999999
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,3,pearson,top_500,500,178,False,178,89,89,89,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,3,pearson,top_5pct,5pct,9,True,178,89,89,6,0.6666666666666666,0.5,0.1666666666666666
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,3,spearman,top_100,100,100,True,178,89,89,46,0.46,0.5,-0.0399999999999999
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,3,spearman,top_500,500,178,False,178,89,89,89,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,3,spearman,top_5pct,5pct,9,True,178,89,89,6,0.6666666666666666,0.5,0.1666666666666666
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,3,mutual_information,top_100,100,100,True,178,89,89,45,0.45,0.5,-0.0499999999999999
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,3,mutual_information,top_500,500,178,False,178,89,89,89,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,3,mutual_information,top_5pct,5pct,9,True,178,89,89,6,0.6666666666666666,0.5,0.1666666666666666
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,3,coexpression_probability,top_100,100,100,True,178,89,89,49,0.49,0.5,-0.01
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,3,coexpression_probability,top_500,500,178,False,178,89,89,89,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,3,coexpression_probability,top_5pct,5pct,9,True,178,89,89,5,0.5555555555555556,0.5,0.0555555555555555
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,3,codetection_odds_ratio,top_100,100,100,True,178,89,89,47,0.47,0.5,-0.03
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,3,codetection_odds_ratio,top_500,500,178,False,178,89,89,89,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,3,codetection_odds_ratio,top_5pct,5pct,9,True,178,89,89,6,0.6666666666666666,0.5,0.1666666666666666
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,4,pearson,top_100,100,100,True,178,89,89,44,0.44,0.5,-0.06
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,4,pearson,top_500,500,178,False,178,89,89,89,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,4,pearson,top_5pct,5pct,9,True,178,89,89,6,0.6666666666666666,0.5,0.1666666666666666
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,4,spearman,top_100,100,100,True,178,89,89,48,0.48,0.5,-0.02
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,4,spearman,top_500,500,178,False,178,89,89,89,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,4,spearman,top_5pct,5pct,9,True,178,89,89,6,0.6666666666666666,0.5,0.1666666666666666
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,4,mutual_information,top_100,100,100,True,178,89,89,45,0.45,0.5,-0.0499999999999999
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,4,mutual_information,top_500,500,178,False,178,89,89,89,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,4,mutual_information,top_5pct,5pct,9,True,178,89,89,6,0.6666666666666666,0.5,0.1666666666666666
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,4,coexpression_probability,top_100,100,100,True,178,89,89,48,0.48,0.5,-0.02
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,4,coexpression_probability,top_500,500,178,False,178,89,89,89,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,4,coexpression_probability,top_5pct,5pct,9,True,178,89,89,6,0.6666666666666666,0.5,0.1666666666666666
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,4,codetection_odds_ratio,top_100,100,100,True,178,89,89,49,0.49,0.5,-0.01
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,4,codetection_odds_ratio,top_500,500,178,False,178,89,89,89,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,4,codetection_odds_ratio,top_5pct,5pct,9,True,178,89,89,6,0.6666666666666666,0.5,0.1666666666666666
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,5,pearson,top_100,100,100,True,178,89,89,47,0.47,0.5,-0.03
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,5,pearson,top_500,500,178,False,178,89,89,89,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,5,pearson,top_5pct,5pct,9,True,178,89,89,5,0.5555555555555556,0.5,0.0555555555555555
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,5,spearman,top_100,100,100,True,178,89,89,48,0.48,0.5,-0.02
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,5,spearman,top_500,500,178,False,178,89,89,89,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,5,spearman,top_5pct,5pct,9,True,178,89,89,5,0.5555555555555556,0.5,0.0555555555555555
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,5,mutual_information,top_100,100,100,True,178,89,89,48,0.48,0.5,-0.02
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,5,mutual_information,top_500,500,178,False,178,89,89,89,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,5,mutual_information,top_5pct,5pct,9,True,178,89,89,5,0.5555555555555556,0.5,0.0555555555555555
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,5,coexpression_probability,top_100,100,100,True,178,89,89,47,0.47,0.5,-0.03
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,5,coexpression_probability,top_500,500,178,False,178,89,89,89,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,5,coexpression_probability,top_5pct,5pct,9,True,178,89,89,5,0.5555555555555556,0.5,0.0555555555555555
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,5,codetection_odds_ratio,top_100,100,100,True,178,89,89,45,0.45,0.5,-0.0499999999999999
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,5,codetection_odds_ratio,top_500,500,178,False,178,89,89,89,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,5,codetection_odds_ratio,top_5pct,5pct,9,True,178,89,89,6,0.6666666666666666,0.5,0.1666666666666666
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,6,pearson,top_100,100,100,True,178,89,89,47,0.47,0.5,-0.03
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,6,pearson,top_500,500,178,False,178,89,89,89,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,6,pearson,top_5pct,5pct,9,True,178,89,89,6,0.6666666666666666,0.5,0.1666666666666666
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,6,spearman,top_100,100,100,True,178,89,89,47,0.47,0.5,-0.03
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,6,spearman,top_500,500,178,False,178,89,89,89,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,6,spearman,top_5pct,5pct,9,True,178,89,89,6,0.6666666666666666,0.5,0.1666666666666666
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,6,mutual_information,top_100,100,100,True,178,89,89,47,0.47,0.5,-0.03
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,6,mutual_information,top_500,500,178,False,178,89,89,89,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,6,mutual_information,top_5pct,5pct,9,True,178,89,89,6,0.6666666666666666,0.5,0.1666666666666666
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,6,coexpression_probability,top_100,100,100,True,178,89,89,50,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,6,coexpression_probability,top_500,500,178,False,178,89,89,89,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,6,coexpression_probability,top_5pct,5pct,9,True,178,89,89,5,0.5555555555555556,0.5,0.0555555555555555
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,6,codetection_odds_ratio,top_100,100,100,True,178,89,89,47,0.47,0.5,-0.03
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,6,codetection_odds_ratio,top_500,500,178,False,178,89,89,89,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,6,codetection_odds_ratio,top_5pct,5pct,9,True,178,89,89,6,0.6666666666666666,0.5,0.1666666666666666
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,7,pearson,top_100,100,100,True,178,89,89,45,0.45,0.5,-0.0499999999999999
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,7,pearson,top_500,500,178,False,178,89,89,89,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,7,pearson,top_5pct,5pct,9,True,178,89,89,6,0.6666666666666666,0.5,0.1666666666666666
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,7,spearman,top_100,100,100,True,178,89,89,47,0.47,0.5,-0.03
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,7,spearman,top_500,500,178,False,178,89,89,89,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,7,spearman,top_5pct,5pct,9,True,178,89,89,7,0.7777777777777778,0.5,0.2777777777777778
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,7,mutual_information,top_100,100,100,True,178,89,89,45,0.45,0.5,-0.0499999999999999
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,7,mutual_information,top_500,500,178,False,178,89,89,89,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,7,mutual_information,top_5pct,5pct,9,True,178,89,89,6,0.6666666666666666,0.5,0.1666666666666666
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,7,coexpression_probability,top_100,100,100,True,178,89,89,49,0.49,0.5,-0.01
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,7,coexpression_probability,top_500,500,178,False,178,89,89,89,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,7,coexpression_probability,top_5pct,5pct,9,True,178,89,89,5,0.5555555555555556,0.5,0.0555555555555555
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,7,codetection_odds_ratio,top_100,100,100,True,178,89,89,46,0.46,0.5,-0.0399999999999999
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,7,codetection_odds_ratio,top_500,500,178,False,178,89,89,89,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,7,codetection_odds_ratio,top_5pct,5pct,9,True,178,89,89,5,0.5555555555555556,0.5,0.0555555555555555
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,8,pearson,top_100,100,100,True,178,89,89,47,0.47,0.5,-0.03
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,8,pearson,top_500,500,178,False,178,89,89,89,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,8,pearson,top_5pct,5pct,9,True,178,89,89,7,0.7777777777777778,0.5,0.2777777777777778
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,8,spearman,top_100,100,100,True,178,89,89,49,0.49,0.5,-0.01
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,8,spearman,top_500,500,178,False,178,89,89,89,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,8,spearman,top_5pct,5pct,9,True,178,89,89,8,0.8888888888888888,0.5,0.3888888888888888
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,8,mutual_information,top_100,100,100,True,178,89,89,49,0.49,0.5,-0.01
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,8,mutual_information,top_500,500,178,False,178,89,89,89,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,8,mutual_information,top_5pct,5pct,9,True,178,89,89,7,0.7777777777777778,0.5,0.2777777777777778
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,8,coexpression_probability,top_100,100,100,True,178,89,89,49,0.49,0.5,-0.01
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,8,coexpression_probability,top_500,500,178,False,178,89,89,89,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,8,coexpression_probability,top_5pct,5pct,9,True,178,89,89,6,0.6666666666666666,0.5,0.1666666666666666
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,8,codetection_odds_ratio,top_100,100,100,True,178,89,89,51,0.51,0.5,0.01
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,8,codetection_odds_ratio,top_500,500,178,False,178,89,89,89,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,8,codetection_odds_ratio,top_5pct,5pct,9,True,178,89,89,5,0.5555555555555556,0.5,0.0555555555555555
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,9,pearson,top_100,100,100,True,178,89,89,44,0.44,0.5,-0.06
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,9,pearson,top_500,500,178,False,178,89,89,89,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,9,pearson,top_5pct,5pct,9,True,178,89,89,6,0.6666666666666666,0.5,0.1666666666666666
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,9,spearman,top_100,100,100,True,178,89,89,47,0.47,0.5,-0.03
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,9,spearman,top_500,500,178,False,178,89,89,89,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,9,spearman,top_5pct,5pct,9,True,178,89,89,6,0.6666666666666666,0.5,0.1666666666666666
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,9,mutual_information,top_100,100,100,True,178,89,89,46,0.46,0.5,-0.0399999999999999
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,9,mutual_information,top_500,500,178,False,178,89,89,89,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,9,mutual_information,top_5pct,5pct,9,True,178,89,89,6,0.6666666666666666,0.5,0.1666666666666666
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,9,coexpression_probability,top_100,100,100,True,178,89,89,48,0.48,0.5,-0.02
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,9,coexpression_probability,top_500,500,178,False,178,89,89,89,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,9,coexpression_probability,top_5pct,5pct,9,True,178,89,89,5,0.5555555555555556,0.5,0.0555555555555555
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,9,codetection_odds_ratio,top_100,100,100,True,178,89,89,46,0.46,0.5,-0.0399999999999999
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,9,codetection_odds_ratio,top_500,500,178,False,178,89,89,89,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,dorothea_ab,9,codetection_odds_ratio,top_5pct,5pct,9,True,178,89,89,7,0.7777777777777778,0.5,0.2777777777777778
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,trrust_dorothea_intersection,0,pearson,top_100,100,96,False,96,48,48,48,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,trrust_dorothea_intersection,0,pearson,top_500,500,96,False,96,48,48,48,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,trrust_dorothea_intersection,0,pearson,top_5pct,5pct,5,True,96,48,48,2,0.4,0.5,-0.0999999999999999
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,trrust_dorothea_intersection,0,spearman,top_100,100,96,False,96,48,48,48,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,trrust_dorothea_intersection,0,spearman,top_500,500,96,False,96,48,48,48,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,trrust_dorothea_intersection,0,spearman,top_5pct,5pct,5,True,96,48,48,3,0.6,0.5,0.0999999999999999
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,trrust_dorothea_intersection,0,mutual_information,top_100,100,96,False,96,48,48,48,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,trrust_dorothea_intersection,0,mutual_information,top_500,500,96,False,96,48,48,48,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,trrust_dorothea_intersection,0,mutual_information,top_5pct,5pct,5,True,96,48,48,2,0.4,0.5,-0.0999999999999999
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,trrust_dorothea_intersection,0,coexpression_probability,top_100,100,96,False,96,48,48,48,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,trrust_dorothea_intersection,0,coexpression_probability,top_500,500,96,False,96,48,48,48,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,trrust_dorothea_intersection,0,coexpression_probability,top_5pct,5pct,5,True,96,48,48,2,0.4,0.5,-0.0999999999999999
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,trrust_dorothea_intersection,0,codetection_odds_ratio,top_100,100,96,False,96,48,48,48,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,trrust_dorothea_intersection,0,codetection_odds_ratio,top_500,500,96,False,96,48,48,48,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,trrust_dorothea_intersection,0,codetection_odds_ratio,top_5pct,5pct,5,True,96,48,48,3,0.6,0.5,0.0999999999999999
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,trrust_dorothea_intersection,1,pearson,top_100,100,96,False,96,48,48,48,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,trrust_dorothea_intersection,1,pearson,top_500,500,96,False,96,48,48,48,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,trrust_dorothea_intersection,1,pearson,top_5pct,5pct,5,True,96,48,48,2,0.4,0.5,-0.0999999999999999
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,trrust_dorothea_intersection,1,spearman,top_100,100,96,False,96,48,48,48,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,trrust_dorothea_intersection,1,spearman,top_500,500,96,False,96,48,48,48,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,trrust_dorothea_intersection,1,spearman,top_5pct,5pct,5,True,96,48,48,2,0.4,0.5,-0.0999999999999999
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultColon,trrust_dorothea_intersection,1,mutual_information,top_100,100,96,False,96,48,48,48,0.5,0.5,0.0
