tf,target,mode,source_db,weight,confidence,tf_detection_rate,target_detection_rate,tf_mean_counts,target_mean_counts,target_z_mean_counts,target_z_detection_rate,edge_id_original
ATF2,JUN,Activation,DoRothEA_AB,1.0,A,0.0854468085106408,0.0602553191489359,0.090325005,0.07529028,-0.005546180611271853,0.4112752016403139,26
ATF2,KAT5,Repression,TRRUST,,,0.0854468085106408,0.1053617021276644,0.090325005,0.11330327,0.023863349539670325,0.9189490372561433,27
ATF2,MAP3K1,Unknown,TRRUST,,,0.0854468085106408,0.063886524822695,0.090325005,0.068878755,-0.010506588561317866,0.4521445418659886,28
ATF2,RB1,Activation,DoRothEA_AB,1.0,A,0.0854468085106408,0.1020141843971676,0.090325005,0.109275,0.020746795750527826,0.8812726142355979,29
ATF2,RELA,Activation,TRRUST,,,0.0854468085106408,0.1807092198581698,0.090325005,0.20494032,0.09476023465495319,1.7669878469389426,30
ATF2,ST3GAL5,Activation,TRRUST,,,0.0854468085106408,0.0540141843971629,0.090325005,0.05753155,-0.01928558667686789,0.34103102312744027,31
ATF4,ATG5,Activation,TRRUST,,,0.4204255319149359,0.1372482269503633,0.72207737,0.15795852,0.058411800510584755,1.2778329311128709,32
ATF4,CEBPB,Activation,DoRothEA_AB,1.0,A,0.4204255319149359,0.3420141843971961,0.72207737,0.4965322,0.3203562792341855,3.582480569776442,33
ATF4,CEBPG,Activation,DoRothEA_AB,0.5,B,0.4204255319149359,0.1339007092198664,0.72207737,0.15619938,0.057050805733017185,1.2401565080923245,34
ATF4,DCUN1D5,Activation,DoRothEA_AB,0.5,B,0.4204255319149359,0.1635744680851182,0.72207737,0.22389089,0.10942173220598876,1.57413564774903,35
ATF4,DDIT3,Activation,DoRothEA_AB,1.0,A,0.4204255319149359,0.0634893617021275,0.72207737,0.06887882,-0.010506538272733368,0.44767445777880444,36
ATF4,DDIT4,Activation,DoRothEA_AB,1.0,A,0.4204255319149359,0.5253900709220157,0.72207737,1.8319031,1.3534933922642522,5.646382251172855,37
ATF4,HSPA5,Repression,TRRUST,,,0.4204255319149359,0.2828936170213025,0.72207737,0.51854366,0.33738589717626943,2.9170766242271364,38
ATF4,IRF7,Repression,TRRUST,,,0.4204255319149359,0.3300425531915209,0.72207737,0.49369162,0.31815860619777975,3.447739463719913,39
ATF4,MAP1LC3B,Activation,TRRUST,,,0.4204255319149359,0.2944113475177578,0.72207737,0.39156386,0.2391453679082322,3.0467090627554567,40
ATF4,MCL1,Activation,DoRothEA_AB,1.0,A,0.4204255319149359,0.5070070921986273,0.72207737,0.80339533,0.5577672399070368,5.4394812162805675,41
ATF4,RSL24D1,Activation,DoRothEA_AB,0.5,B,0.4204255319149359,0.6590638297871491,0.72207737,1.319571,0.9571171445066956,7.15088483822912,42
ATF4,SHMT2,Activation,DoRothEA_AB,0.5,B,0.4204255319149359,0.1342978723404338,0.72207737,0.167434,0.06574270015185606,1.2446265921795077,43
ATF4,SIGMAR1,Activation,TRRUST,,,0.4204255319149359,0.0855035460992933,0.72207737,0.0992895,0.013021308665133255,0.6954448328969723,44
ATF4,SIRT2,Repression,TRRUST,,,0.4204255319149359,0.0900992907801449,0.72207737,0.096793,0.011089840184968261,0.747170091620095,45
ATF4,STK40,Activation,DoRothEA_AB,0.5,B,0.4204255319149359,0.0777304964539023,0.72207737,0.088169195,0.0044178563930238265,0.6079589014763823,46
ATF4,TIMM44,Activation,DoRothEA_AB,0.5,B,0.4204255319149359,0.1415035460992999,0.72207737,0.18059753,0.07592693539427799,1.3257266891898356,47
