analysis_group,dataset,condition,edge_set,metric,top_level,collection,pathway,repeats_tested,repeats_with_overlap,repeats_fdr_lt_0_05,median_selected_targets,median_overlap_genes,median_fold_enrichment,best_bh_fdr
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_100,Hallmark,Bile Acid Metabolism,10,10,0,41.0,1.0,2.7013514940344208,1.0
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_100,Hallmark,Cholesterol Homeostasis,10,10,0,41.0,2.0,3.7866799016827377,0.42436099405259664
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_100,Hallmark,Coagulation,10,10,0,41.0,2.0,4.6041275797373356,0.23125525979651698
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_100,Hallmark,Complement,10,10,10,41.0,9.0,5.3667288378766145,0.000525886807508217
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_100,Hallmark,Dna Repair,10,0,0,41.0,0.0,0.0,1.0
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_100,Hallmark,E2F Targets,10,0,0,41.0,0.0,0.0,1.0
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_100,Hallmark,Epithelial Mesenchymal Transition,10,10,0,41.0,1.0,1.3947312849751872,1.0
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_100,Hallmark,Estrogen Response Early,10,10,0,41.0,1.0,1.2208943089430893,1.0
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_100,Hallmark,Estrogen Response Late,10,10,0,41.0,1.0,1.4668037436188315,1.0
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_100,Hallmark,Fatty Acid Metabolism,10,0,0,41.0,0.0,0.0,1.0
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_100,Hallmark,G2M Checkpoint,10,0,0,41.0,0.0,0.0,1.0
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_100,Hallmark,Glycolysis,10,0,0,41.0,0.0,0.0,1.0
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_100,Hallmark,Hedgehog Signaling,10,0,0,41.0,0.0,0.0,1.0
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_100,Hallmark,Heme Metabolism,10,10,0,41.0,1.0,1.2138473606496862,1.0
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_100,Hallmark,Hypoxia,10,10,0,41.0,1.0,0.5942440413488141,1.0
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_100,Hallmark,Il2 Stat5 Signaling,10,10,0,41.0,3.0,1.794602240499149,0.929047392949866
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_100,Hallmark,Il6 Jak Stat3 Signaling,10,10,10,41.0,6.0,7.096445993031359,0.0015394509441922785
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_100,Hallmark,Inflammatory Response,10,10,8,41.0,6.0,3.8390111346765634,0.00950965056169463
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_100,Hallmark,Interferon Alpha Response,10,10,0,41.0,4.0,4.076983459489767,0.08230309343096472
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_100,Hallmark,Interferon Gamma Response,10,10,10,41.0,9.0,3.6640884465873222,0.0017646018442769396
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_100,Hallmark,Kras Signaling Dn,10,0,0,41.0,0.0,0.0,1.0
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_100,Hallmark,Kras Signaling Up,10,10,4,41.0,4.0,4.148896631823462,0.01537201028299085
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_100,Hallmark,Mitotic Spindle,10,0,0,41.0,0.0,0.0,1.0
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_100,Hallmark,Mtorc1 Signaling,10,10,0,41.0,1.0,0.6710875724225063,1.0
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_100,Hallmark,Myc Targets V1,10,0,0,41.0,0.0,0.0,1.0
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_100,Hallmark,Myc Targets V2,10,0,0,41.0,0.0,0.0,1.0
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_100,Hallmark,Myogenesis,10,0,0,41.0,0.0,0.0,1.0
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_100,Hallmark,Notch Signaling,10,0,0,41.0,0.0,0.0,1.0
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_100,Hallmark,Oxidative Phosphorylation,10,0,0,41.0,0.0,0.0,1.0
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_100,Hallmark,P53 Pathway,10,0,0,41.0,0.0,0.0,1.0
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_100,Hallmark,Pancreas Beta Cells,10,0,0,41.0,0.0,0.0,1.0
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_100,Hallmark,Peroxisome,10,0,0,41.0,0.0,0.0,1.0
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_100,Hallmark,Pi3K Akt Mtor Signaling,10,10,0,41.0,2.0,2.74390243902439,0.6523539314014937
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_100,Hallmark,Protein Secretion,10,0,0,41.0,0.0,0.0,1.0
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_100,Hallmark,Reactive Oxygen Species Pathway,10,10,0,41.0,1.0,2.1506968641114987,1.0
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_100,Hallmark,Spermatogenesis,10,0,0,41.0,0.0,0.0,1.0
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_100,Hallmark,Tgf Beta Signaling,10,0,0,41.0,0.0,0.0,1.0
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_100,Hallmark,Tnfa Signaling Via Nfkb,10,10,0,41.0,3.0,1.3295093029981682,1.0
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_100,Hallmark,Unfolded Protein Response,10,0,0,41.0,0.0,0.0,1.0
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_100,Hallmark,Uv Response Dn,10,0,0,41.0,0.0,0.0,1.0
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_100,Hallmark,Uv Response Up,10,10,0,41.0,1.0,0.8802008608321378,1.0
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_100,Hallmark,Wnt Beta Catenin Signaling,10,0,0,41.0,0.0,0.0,1.0
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_100,Hallmark,Xenobiotic Metabolism,10,0,0,41.0,0.0,0.0,1.0
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_500,Hallmark,Adipogenesis,10,10,0,156.0,6.0,1.6051864264767493,0.19696471411549873
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_500,Hallmark,Allograft Rejection,10,10,10,156.0,38.0,4.327069462371215,2.36077276599143e-18
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_500,Hallmark,Androgen Response,10,0,0,156.0,0.0,0.0,1.0
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_500,Hallmark,Angiogenesis,10,10,10,156.0,3.0,5.920963988241059,0.024551498540076006
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_500,Hallmark,Apical Junction,10,10,0,156.0,3.0,1.4321974501635988,0.3306604207594046
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_500,Hallmark,Apical Surface,10,10,8,156.0,4.0,4.394714079233005,0.022940585994579873
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_500,Hallmark,Apoptosis,10,10,10,156.0,25.0,3.1106688917262675,1.2289314712921497e-07
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_500,Hallmark,Bile Acid Metabolism,10,10,0,156.0,4.0,2.883389728551019,0.07433593124471208
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_500,Hallmark,Cholesterol Homeostasis,10,10,0,156.0,4.0,2.0119648700995123,0.1830154248221929
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_500,Hallmark,Coagulation,10,10,0,156.0,4.0,2.405118841393948,0.05934711618794745
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_500,Hallmark,Complement,10,10,10,156.0,22.0,3.385459516045959,1.557378424785875e-08
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_500,Hallmark,Dna Repair,10,0,0,156.0,0.0,0.0,1.0
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_500,Hallmark,E2F Targets,10,10,0,156.0,3.0,0.805327561183124,0.7924757141376194
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_500,Hallmark,Epithelial Mesenchymal Transition,10,10,2,156.0,6.0,2.257365933840148,0.04413813518090766
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_500,Hallmark,Estrogen Response Early,10,10,1,156.0,6.0,2.1202384571949793,0.047029176114325166
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_500,Hallmark,Estrogen Response Late,10,10,0,156.0,5.0,2.098581243318085,0.08029242573386111
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_500,Hallmark,Fatty Acid Metabolism,10,10,0,156.0,5.0,1.5743675679159548,0.234665980085388
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_500,Hallmark,G2M Checkpoint,10,10,0,156.0,4.0,1.0960794454648908,0.6140769486854527
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_500,Hallmark,Glycolysis,10,10,0,156.0,6.0,1.5059775974545744,0.21926210404179675
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_500,Hallmark,Hedgehog Signaling,10,10,0,156.0,2.0,2.1973570396165023,0.34362841570043823
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_500,Hallmark,Heme Metabolism,10,10,0,156.0,3.0,0.9761121358341104,0.6456590012989774
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_500,Hallmark,Hypoxia,10,10,10,156.0,13.0,2.0724524906736885,0.020202579903975736
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_500,Hallmark,Il2 Stat5 Signaling,10,10,10,156.0,16.0,2.5373829611248966,0.0003146066487154733
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_500,Hallmark,Il6 Jak Stat3 Signaling,10,10,10,156.0,18.0,5.475678515033354,9.883433103476807e-12
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_500,Hallmark,Inflammatory Response,10,10,10,156.0,24.0,3.892841997123485,4.372869433714563e-10
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_500,Hallmark,Interferon Alpha Response,10,10,10,156.0,10.0,2.7081455347679375,0.004379089563871355
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_500,Hallmark,Interferon Gamma Response,10,10,10,156.0,37.0,3.9117987317342156,3.260298863799746e-15
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_500,Hallmark,Kras Signaling Dn,10,10,0,156.0,1.0,1.1263736263736264,0.6140769486854527
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_500,Hallmark,Kras Signaling Up,10,10,10,156.0,12.0,3.197469627147046,5.4828426604626425e-05
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_500,Hallmark,Mitotic Spindle,10,2,0,156.0,0.0,0.0,1.0
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_500,Hallmark,Mtorc1 Signaling,10,10,0,156.0,6.0,1.0654413458604952,0.48506227395515483
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_500,Hallmark,Myc Targets V1,10,10,0,156.0,4.0,0.7539446216865571,0.838385380670405
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_500,Hallmark,Myc Targets V2,10,10,0,156.0,2.0,1.5633272469060664,0.3917361788435384
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_500,Hallmark,Myogenesis,10,10,0,156.0,3.0,1.538149927731552,0.2658312360758223
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_500,Hallmark,Notch Signaling,10,10,0,156.0,1.0,1.2102995874754852,0.6140769486854527
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_500,Hallmark,Oxidative Phosphorylation,10,10,0,156.0,1.0,0.26409290775857486,1.0
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_500,Hallmark,P53 Pathway,10,10,10,156.0,15.0,2.5175885719509523,0.0010427647422723472
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_500,Hallmark,Pancreas Beta Cells,10,10,0,156.0,1.0,3.958209263854425,0.23503697715500463
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_500,Hallmark,Peroxisome,10,10,0,156.0,5.0,2.006483033095936,0.11751301743869544
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_500,Hallmark,Pi3K Akt Mtor Signaling,10,10,5,156.0,7.0,2.5138847899583463,0.02498096327947224
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_500,Hallmark,Protein Secretion,10,10,0,156.0,2.0,1.1290608762306875,0.4553475345507647
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_500,Hallmark,Reactive Oxygen Species Pathway,10,10,1,156.0,5.0,2.8263157122310605,0.036036666175770594
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_500,Hallmark,Spermatogenesis,10,0,0,156.0,0.0,0.0,1.0
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_500,Hallmark,Tgf Beta Signaling,10,10,0,156.0,4.0,1.4507876949071097,0.3784236520114183
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_500,Hallmark,Tnfa Signaling Via Nfkb,10,10,10,156.0,21.0,2.436238138884412,6.67532496416983e-05
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_500,Hallmark,Unfolded Protein Response,10,10,0,156.0,3.0,1.529036910669975,0.34362841570043823
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_500,Hallmark,Uv Response Dn,10,10,0,156.0,3.0,0.9777096774193549,0.45734774587837046
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_500,Hallmark,Uv Response Up,10,10,2,156.0,9.0,2.1091081593927896,0.026549038087415645
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_500,Hallmark,Wnt Beta Catenin Signaling,10,10,0,156.0,2.0,1.5961290322580646,0.24859719636687988
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_500,Hallmark,Xenobiotic Metabolism,10,10,0,156.0,7.0,1.9231245758739617,0.08028560534722289
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_5pct,Hallmark,Adipogenesis,10,10,0,43.0,1.0,0.9750334135257952,1.0
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_5pct,Hallmark,Allograft Rejection,10,10,10,43.0,10.0,4.160768452982811,0.0009608002916549699
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_5pct,Hallmark,Androgen Response,10,0,0,43.0,0.0,0.0,1.0
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_5pct,Hallmark,Angiogenesis,10,0,0,43.0,0.0,0.0,1.0
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_5pct,Hallmark,Apical Junction,10,10,0,43.0,1.0,1.7377735978112174,1.0
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_5pct,Hallmark,Apical Surface,10,10,0,43.0,1.0,4.073089700996677,0.9652451369095928
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_5pct,Hallmark,Apoptosis,10,10,0,43.0,2.0,0.9091915836101883,1.0
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_5pct,Hallmark,Bile Acid Metabolism,10,10,0,43.0,1.0,2.6067653276955602,1.0
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_5pct,Hallmark,Cholesterol Homeostasis,10,10,0,43.0,2.0,3.685077519379845,0.4613183015681835
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_5pct,Hallmark,Coagulation,10,10,0,43.0,2.0,4.40608228980322,0.23125525979651698
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_5pct,Hallmark,Complement,10,10,10,43.0,9.0,5.123269493844049,0.0005920493646406213
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_5pct,Hallmark,Dna Repair,10,0,0,43.0,0.0,0.0,1.0
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_5pct,Hallmark,E2F Targets,10,0,0,43.0,0.0,0.0,1.0
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_5pct,Hallmark,Epithelial Mesenchymal Transition,10,10,0,43.0,1.0,1.3554817275747508,1.0
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_5pct,Hallmark,Estrogen Response Early,10,10,0,43.0,1.0,1.1655038759689922,1.0
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_5pct,Hallmark,Estrogen Response Late,10,10,0,43.0,1.0,1.4319767441860465,1.0
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_5pct,Hallmark,Fatty Acid Metabolism,10,0,0,43.0,0.0,0.0,1.0
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_5pct,Hallmark,G2M Checkpoint,10,0,0,43.0,0.0,0.0,1.0
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_5pct,Hallmark,Glycolysis,10,0,0,43.0,0.0,0.0,1.0
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_5pct,Hallmark,Hedgehog Signaling,10,0,0,43.0,0.0,0.0,1.0
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_5pct,Hallmark,Heme Metabolism,10,10,0,43.0,1.0,1.1820604298801975,1.0
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_5pct,Hallmark,Hypoxia,10,10,0,43.0,1.0,0.577544548474781,1.0
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_5pct,Hallmark,Il2 Stat5 Signaling,10,10,0,43.0,3.0,1.7239534883720928,0.9652451369095928
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_5pct,Hallmark,Il6 Jak Stat3 Signaling,10,10,10,43.0,6.0,6.89860465116279,0.0011231091803375007
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_5pct,Hallmark,Inflammatory Response,10,10,10,43.0,7.0,4.191860465116279,0.0022795572111986265
Original dataset contexts,PBMC10k,all,trrust_dorothea_intersection,pearson,top_5pct,Hallmark,Interferon Alpha Response,10,10,0,43.0,4.0,3.9358460304731353,0.08938819726043466
